Date,AAPL,PG,XOM
2020-12-10,120.5108413696289,122.73431396484375,37.289955139160156
2020-12-11,119.69921875,123.64005279541016,37.112022399902344
2020-12-14,119.08318328857422,123.04226684570312,35.773284912109375
2020-12-15,125.04808044433594,123.76683807373047,36.46807098388672
2020-12-16,124.97965240478516,124.32838439941406,37.02729797363281
2020-12-17,125.84992980957031,125.21601867675781,36.840885162353516
2020-12-18,123.85511016845703,125.93151092529297,36.20541000366211
2020-12-21,125.39033508300781,124.55482482910156,35.54450988769531
2020-12-22,128.95953369140625,123.67630004882812,34.94292449951172
2020-12-23,128.05990600585938,123.486083984375,35.39199447631836
2020-12-24,129.0475311279297,124.73596954345703,35.247947692871094
2020-12-28,133.66302490234375,125.60545349121094,35.3665771484375
2020-12-29,131.88330078125,125.36995697021484,34.96834182739258
2020-12-30,130.75877380371094,124.78128814697266,35.247947692871094
2020-12-31,129.75161743164062,126.02210235595703,34.92597198486328
2021-01-04,126.54425048828125,124.82656860351562,35.1632194519043
2021-01-05,128.10873413085938,125.62358856201172,36.85783004760742
2021-01-06,123.79644775390625,126.94591522216797,37.798343658447266
2021-01-07,128.02078247070312,125.75945281982422,38.09489822387695
2021-01-08,129.12574768066406,125.70506286621094,38.518558502197266
2021-01-11,126.12374114990234,124.85374450683594,39.687835693359375
2021-01-12,125.9477310180664,124.12911987304688,40.56903839111328
2021-01-13,127.99141693115234,124.31932067871094,41.026580810546875
2021-01-14,126.05529022216797,122.99699401855469,42.62799072265625
2021-01-15,124.32447814941406,122.07316589355469,40.57750701904297
2021-01-19,124.99919891357422,121.00444030761719,41.382450103759766
2021-01-20,129.106201171875,119.49183654785156,41.96709060668945
2021-01-21,133.83901977539062,119.37428283691406,40.763912200927734
2021-01-22,135.99029541015625,118.45402526855469,40.187744140625
2021-01-25,139.7550506591797,120.49504852294922,39.73867416381836
2021-01-26,139.98974609375,121.26957702636719,38.86595153808594
2021-01-27,138.9140625,116.97789001464844,38.425350189208984
2021-01-28,134.0541229248047,118.78203582763672,39.026939392089844
2021-01-29,129.0377655029297,116.82299041748047,37.993221282958984
2021-02-01,131.16949462890625,117.5154800415039,38.061004638671875
2021-02-02,132.0006866455078,117.35148620605469,38.66259765625
2021-02-03,130.9739227294922,117.49727630615234,40.17927169799805
